id,category,subcategory,question,answer_type,options,tags,target_field,persona_id,persona_name,temperature,generation_round,split_type,shared_group_id,expert_role,model_answer,model_reasoning,model_score_1_to_5,predicted_fields,field_scores_json,confidence,target_confirmed,model_name,prompt_version,run_id,timestamp_utc,is_synthetic,error
714,Values,Growth,I prioritize rapid growth and learning when choosing a role.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Values,Growth,likert",Frontend Development,frontend_development_1,Senior Frontend Engineer,0.2,1,shared,frontend_development_shared_5,Senior Frontend Engineer,Does not apply to my field,"The question is about personal values related to career growth, not specific to frontend development.",,"[""Product Management"", ""Technical Writing"", ""UI / UX Design""]","{""Frontend Development"": 0.004424778761061948, ""Backend Development"": 0.008849557522123895, ""Full Stack Development"": 0.013274336283185842, ""Mobile Development"": 0.01769911504424779, ""Data Analysis"": 0.022123893805309738, ""Data Science"": 0.026548672566371685, ""Machine Learning"": 0.030973451327433635, ""AI Engineering"": 0.03539823008849558, ""Cyber Security"": 0.03982300884955752, ""DevOps"": 0.044247787610619475, ""QA / Software Testing"": 0.04867256637168142, ""Game Development"": 0.05309734513274337, ""UI / UX Design"": 0.19911504424778764, ""Product Management"": 0.168141592920354, ""Technical Writing"": 0.1592920353982301, ""Software Architecture"": 0.12831858407079647}",0.95,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T04:32:41Z,1,
1543,Interests,TechDomains,Which area sounds most appealing to you right now?,SingleChoice,NLP;DevOps/SRE;IoT;game development;cybersecurity;e-commerce;QA/testing;Not sure,"Interests,TechDomains,choice",Frontend Development,frontend_development_1,Senior Frontend Engineer,0.2,1,shared,frontend_development_shared_5,Senior Frontend Engineer,None,This question is about personal interest and does not directly relate to technical skills or roles.,,"[""Product Management"", ""UI / UX Design"", ""Technical Writing""]","{""Frontend Development"": 0.02512562814070352, ""Backend Development"": 0.010050251256281407, ""Full Stack Development"": 0.005025125628140704, ""Mobile Development"": 0.005025125628140704, ""Data Analysis"": 0.005025125628140704, ""Data Science"": 0.005025125628140704, ""Machine Learning"": 0.005025125628140704, ""AI Engineering"": 0.005025125628140704, ""Cyber Security"": 0.010050251256281407, ""DevOps"": 0.01507537688442211, ""QA / Software Testing"": 0.020100502512562814, ""Game Development"": 0.005025125628140704, ""UI / UX Design"": 0.4271356783919598, ""Product Management"": 0.32663316582914576, ""Technical Writing"": 0.12562814070351758, ""Software Architecture"": 0.005025125628140704}",0.9,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T04:32:45Z,1,
1404,Interests,RoleTasks,Optimize inference sounds like a satisfying part of my day.,Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,RoleTasks,ML Engineer",Frontend Development,frontend_development_1,Senior Frontend Engineer,0.2,1,shared,frontend_development_shared_5,Senior Frontend Engineer,5,"This question relates to the satisfaction derived from tasks, which is more aligned with Product Management or Technical Writing.",3,"[""Product Management"", ""Technical Writing"", ""Machine Learning""]","{""Frontend Development"": 0.005681818181818182, ""Backend Development"": 0.002840909090909091, ""Full Stack Development"": 0.002840909090909091, ""Mobile Development"": 0.002840909090909091, ""Data Analysis"": 0.002840909090909091, ""Data Science"": 0.002840909090909091, ""Machine Learning"": 0.2414772727272727, ""AI Engineering"": 0.2414772727272727, ""Cyber Security"": 0.002840909090909091, ""DevOps"": 0.002840909090909091, ""QA / Software Testing"": 0.002840909090909091, ""Game Development"": 0.002840909090909091, ""UI / UX Design"": 0.002840909090909091, ""Product Management"": 0.2414772727272727, ""Technical Writing"": 0.2414772727272727, ""Software Architecture"": 0.0}",0.9,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T04:32:48Z,1,
184,Skills,Data,"In general, working with data feels energizing to me, especially running A/B tests and interpreting results. (under time pressure)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert",Frontend Development,frontend_development_1,Senior Frontend Engineer,0.2,1,shared,frontend_development_shared_5,Senior Frontend Engineer,3,This question relates more to Data Science and Analysis.,3,"[""Data Science"", ""Machine Learning"", ""Data Analysis""]","{""Frontend Development"": 0.003484320557491289, ""Backend Development"": 0.006968641114982578, ""Full Stack Development"": 0.010452961672473867, ""Mobile Development"": 0.013937282229965157, ""Data Analysis"": 0.0, ""Data Science"": 0.29616724738675954, ""Machine Learning"": 0.2613240418118467, ""AI Engineering"": 0.2264808362369338, ""Cyber Security"": 0.03484320557491289, ""DevOps"": 0.0313588850174216, ""QA / Software Testing"": 0.027874564459930314, ""Game Development"": 0.024390243902439025, ""UI / UX Design"": 0.020905923344947733, ""Product Management"": 0.017421602787456445, ""Technical Writing"": 0.013937282229965157, ""Software Architecture"": 0.010452961672473867}",0.9,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T04:32:50Z,1,
185,Skills,Data,"Working with data feels energizing to me, especially finding outliers and explaining them. (under time pressure)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert",Frontend Development,frontend_development_1,Senior Frontend Engineer,0.2,1,shared,frontend_development_shared_5,Senior Frontend Engineer,Does not apply to my field,The question relates more to Data Science or Analytics.,,"[""Data Science"", ""Machine Learning"", ""Data Analysis""]","{""Frontend Development"": 0.0032258064516129032, ""Backend Development"": 0.0064516129032258064, ""Full Stack Development"": 0.009677419354838708, ""Mobile Development"": 0.012903225806451613, ""Data Analysis"": 0.0, ""Data Science"": 0.27419354838709675, ""Machine Learning"": 0.25161290322580643, ""AI Engineering"": 0.2225806451612903, ""Cyber Security"": 0.038709677419354833, ""DevOps"": 0.016129032258064516, ""QA / Software Testing"": 0.019354838709677417, ""Game Development"": 0.022580645161290325, ""UI / UX Design"": 0.025806451612903226, ""Product Management"": 0.029032258064516127, ""Technical Writing"": 0.03225806451612903, ""Software Architecture"": 0.035483870967741936}",0.95,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T04:32:53Z,1,
1047,Interests,Industry,"Most of the time, i feel curious about applying technology in transportation/logistics.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Interests,Industry,likert",Frontend Development,frontend_development_1,Senior Frontend Engineer,0.2,1,shared,frontend_development_shared_5,Senior Frontend Engineer,1,This question is more relevant to fields like Data Science or AI Engineering.,1,"[""Data Science"", ""AI Engineering"", ""Machine Learning""]","{""Frontend Development"": 0.0025510204081632655, ""Backend Development"": 0.005102040816326531, ""Full Stack Development"": 0.007653061224489796, ""Mobile Development"": 0.010204081632653062, ""Data Analysis"": 0.21683673469387754, ""Data Science"": 0.22959183673469388, ""Machine Learning"": 0.22448979591836735, ""AI Engineering"": 0.22193877551020408, ""Cyber Security"": 0.025510204081632654, ""DevOps"": 0.015306122448979591, ""QA / Software Testing"": 0.012755102040816327, ""Game Development"": 0.007653061224489796, ""UI / UX Design"": 0.005102040816326531, ""Product Management"": 0.0025510204081632655, ""Technical Writing"": 0.0025510204081632655, ""Software Architecture"": 0.010204081632653062}",0.8,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T04:32:56Z,1,
270,Skills,Data,"When it matters, working with data feels energizing to me, especially cleaning messy data and fixing inconsistencies.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert",Frontend Development,frontend_development_1,Senior Frontend Engineer,0.2,1,shared,frontend_development_shared_5,Senior Frontend Engineer,This question is more about Data Skills than Frontend Development.,"The question focuses on data handling and cleaning, which are more relevant to Data Analysis and Data Science fields.",,"[""Data Analysis"", ""Data Science"", ""Machine Learning""]","{""Frontend Development"": 0.003257328990228013, ""Backend Development"": 0.06514657980456026, ""Full Stack Development"": 0.048859934853420196, ""Mobile Development"": 0.03257328990228013, ""Data Analysis"": 0.2768729641693811, ""Data Science"": 0.244299674267101, ""Machine Learning"": 0.21172638436482086, ""AI Engineering"": 0.0, ""Cyber Security"": 0.026058631921824105, ""DevOps"": 0.022801302931596094, ""QA / Software Testing"": 0.01954397394136808, ""Game Development"": 0.016286644951140065, ""UI / UX Design"": 0.013029315960912053, ""Product Management"": 0.00977198697068404, ""Technical Writing"": 0.006514657980456026, ""Software Architecture"": 0.003257328990228013}",0.9,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T04:33:00Z,1,
256,Skills,Data,"When it matters, working with data feels energizing to me, especially running A/B tests and interpreting results. (when things are ambiguous)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert",Frontend Development,frontend_development_1,Senior Frontend Engineer,0.2,1,shared,frontend_development_shared_5,Senior Frontend Engineer,3,This question relates more to Data Analysis and Product Management.,3,"[""Data Analysis"", ""Product Management"", ""Data Science""]","{""Frontend Development"": 0.0023866348448687348, ""Backend Development"": 0.0047732696897374695, ""Full Stack Development"": 0.007159904534606205, ""Mobile Development"": 0.009546539379474939, ""Data Analysis"": 0.20286396181384245, ""Data Science"": 0.17899761336515513, ""Machine Learning"": 0.15513126491646778, ""AI Engineering"": 0.13126491646778043, ""Cyber Security"": 0.02386634844868735, ""DevOps"": 0.021479713603818614, ""QA / Software Testing"": 0.019093078758949878, ""Game Development"": 0.016706443914081145, ""UI / UX Design"": 0.01431980906921241, ""Product Management"": 0.1909307875894988, ""Technical Writing"": 0.011933174224343675, ""Software Architecture"": 0.009546539379474939}",0.9,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T04:33:02Z,1,
1573,Interests,TechDomains,Which field would you like to learn more about first?,SingleChoice,robotics;cloud infrastructure;fintech;edtech;healthtech;data engineering;Not sure,"Interests,TechDomains,choice",Frontend Development,frontend_development_1,Senior Frontend Engineer,0.2,1,shared,frontend_development_shared_5,Senior Frontend Engineer,None,This question is about personal interests and does not directly relate to technical fields.,,"[""Product Management"", ""Technical Writing"", ""UI / UX Design""]","{""Frontend Development"": 0.004629629629629629, ""Backend Development"": 0.009259259259259259, ""Full Stack Development"": 0.013888888888888888, ""Mobile Development"": 0.018518518518518517, ""Data Analysis"": 0.023148148148148147, ""Data Science"": 0.027777777777777776, ""Machine Learning"": 0.032407407407407406, ""AI Engineering"": 0.037037037037037035, ""Cyber Security"": 0.041666666666666664, ""DevOps"": 0.046296296296296294, ""QA / Software Testing"": 0.05092592592592592, ""Game Development"": 0.05555555555555555, ""UI / UX Design"": 0.20833333333333331, ""Product Management"": 0.17592592592592593, ""Technical Writing"": 0.16666666666666666, ""Software Architecture"": 0.08796296296296297}",0.85,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T04:33:06Z,1,
367,Personality,Analytical,"Typically, i like problems that require careful reasoning, such as creating a plan for a complex project. (at work) This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",Frontend Development,frontend_development_1,Senior Frontend Engineer,0.2,1,shared,frontend_development_shared_5,Senior Frontend Engineer,4,This question relates to Analytical skills and problem-solving.,4,"[""Product Management"", ""Technical Writing"", ""Frontend Development""]","{""Frontend Development"": 0.15748031496062992, ""Backend Development"": 0.07874015748031496, ""Full Stack Development"": 0.07874015748031496, ""Mobile Development"": 0.007874015748031496, ""Data Analysis"": 0.0, ""Data Science"": 0.03937007874015748, ""Machine Learning"": 0.03937007874015748, ""AI Engineering"": 0.007874015748031496, ""Cyber Security"": 0.007874015748031496, ""DevOps"": 0.007874015748031496, ""QA / Software Testing"": 0.007874015748031496, ""Game Development"": 0.007874015748031496, ""UI / UX Design"": 0.11811023622047244, ""Product Management"": 0.23622047244094488, ""Technical Writing"": 0.19685039370078738, ""Software Architecture"": 0.007874015748031496}",0.85,True,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T04:33:08Z,1,
392,Personality,Analytical,"I like problems that require careful reasoning, such as breaking a big problem into smaller tasks. (when I'm tired)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",Frontend Development,frontend_development_1,Senior Frontend Engineer,0.2,1,shared,frontend_development_shared_5,Senior Frontend Engineer,Disagree,This question relates more to analytical skills and problem-solving.,2,"[""Technical Writing"", ""Product Management"", ""UI / UX Design""]","{""Frontend Development"": 0.0016339869281045752, ""Backend Development"": 0.004901960784313725, ""Full Stack Development"": 0.006535947712418301, ""Mobile Development"": 0.0032679738562091504, ""Data Analysis"": 0.1388888888888889, ""Data Science"": 0.12908496732026145, ""Machine Learning"": 0.11111111111111112, ""AI Engineering"": 0.10294117647058823, ""Cyber Security"": 0.0196078431372549, ""DevOps"": 0.014705882352941176, ""QA / Software Testing"": 0.008169934640522876, ""Game Development"": 0.011437908496732027, ""UI / UX Design"": 0.1437908496732026, ""Product Management"": 0.13562091503267973, ""Technical Writing"": 0.09967320261437908, ""Software Architecture"": 0.06862745098039215}",0.95,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T04:33:11Z,1,
143,Skills,Data,"Working with data feels energizing to me, especially running A/B tests and interpreting results.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert",Frontend Development,frontend_development_1,Senior Frontend Engineer,0.2,1,shared,frontend_development_shared_5,Senior Frontend Engineer,4,This question relates more to Data Science and Analytics.,2,"[""Data Science"", ""Machine Learning"", ""Data Analysis""]","{""Frontend Development"": 0.003745318352059925, ""Backend Development"": 0.003745318352059925, ""Full Stack Development"": 0.003745318352059925, ""Mobile Development"": 0.003745318352059925, ""Data Analysis"": 0.35580524344569286, ""Data Science"": 0.0, ""Machine Learning"": 0.31835205992509363, ""AI Engineering"": 0.2808988764044944, ""Cyber Security"": 0.003745318352059925, ""DevOps"": 0.003745318352059925, ""QA / Software Testing"": 0.003745318352059925, ""Game Development"": 0.003745318352059925, ""UI / UX Design"": 0.003745318352059925, ""Product Management"": 0.003745318352059925, ""Technical Writing"": 0.003745318352059925, ""Software Architecture"": 0.003745318352059925}",0.9,False,qwen2.5:7b-instruct,v4.1.0,run_20260705T043128Z_5e57ae2e,2026-07-05T04:33:14Z,1,
