id,category,subcategory,question,answer_type,options,tags,quality_score,severity,flagged,reasons,word_count,char_count
105,Personality,Creativity,"Most of the time, i enjoy making things look and feel polished.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Creativity,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,12,63
114,Personality,Creativity,"Typically, i enjoy inventing a new way to visualize information.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Creativity,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,10,64
116,Personality,Creativity,"When it matters, i enjoy inventing a new way to visualize information.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Creativity,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,12,70
123,Personality,Creativity,"When it matters, i enjoy turning complex concepts into simple analogies.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Creativity,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,11,72
124,Personality,Creativity,"When it matters, i enjoy turning complex concepts into simple analogies. (at work)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Creativity,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,13,82
312,Personality,Analytical,"I like problems that require careful reasoning, such as reasoning about edge cases and failure modes. (when learning) This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",68,high,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Scenario may exclude beginners without relevant context | Template variant likely near-duplicate,22,141
313,Personality,Analytical,"I like problems that require careful reasoning, such as finding the root cause of an outage. (in a team) I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",68,high,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Scenario may exclude beginners without relevant context | Template variant likely near-duplicate,24,126
333,Personality,Analytical,"I like problems that require careful reasoning, such as debugging a tricky bug that has multiple causes. (in a team) This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",68,high,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Scenario may exclude beginners without relevant context | Template variant likely near-duplicate,24,140
334,Personality,Analytical,"I like problems that require careful reasoning, such as creating a plan for a complex project. (when learning) This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",68,high,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Scenario may exclude beginners without relevant context | Template variant likely near-duplicate,23,131
348,Personality,Analytical,"I like problems that require careful reasoning, such as debugging a tricky bug that has multiple causes. (when learning) This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",68,high,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Scenario may exclude beginners without relevant context | Template variant likely near-duplicate,24,141
350,Personality,Analytical,"When it matters, i like problems that require careful reasoning, such as solving puzzles or algorithmic challenges. (in a team) This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",68,high,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Scenario may exclude beginners without relevant context | Template variant likely near-duplicate,24,151
356,Personality,Analytical,"Typically, i like problems that require careful reasoning, such as creating a plan for a complex project. (in a team) This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",68,high,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Scenario may exclude beginners without relevant context | Template variant likely near-duplicate,24,141
389,Personality,Analytical,"I like problems that require careful reasoning, such as finding the root cause of an outage. (when learning) This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert",68,high,1,Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity | Scenario may exclude beginners without relevant context | Template variant likely near-duplicate,22,132
416,WorkStyle,Collaboration,"When it matters, i prefer to work with others on tasks like helping teammates unblock themselves.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,16,97
438,WorkStyle,Collaboration,"Overall, i prefer to work with others on tasks like facilitating a group discussion.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,14,84
443,WorkStyle,Collaboration,"Overall, i prefer to work with others on tasks like mentoring a junior teammate.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,14,80
446,WorkStyle,Collaboration,"Typically, i prefer to work with others on tasks like interviewing users to understand their needs.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,16,99
453,WorkStyle,Collaboration,"Overall, i prefer to work with others on tasks like mentoring a junior teammate. (at work)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,16,90
454,WorkStyle,Collaboration,"Most of the time, i prefer to work with others on tasks like mentoring a junior teammate.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,17,89
459,WorkStyle,Collaboration,"When it matters, i prefer to work with others on tasks like interviewing users to understand their needs.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,18,105
470,WorkStyle,Collaboration,"When it matters, i prefer to work with others on tasks like facilitating a group discussion. (under time pressure)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,19,114
471,WorkStyle,Collaboration,"When it matters, i prefer to work with others on tasks like facilitating a group discussion.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,16,92
490,WorkStyle,Collaboration,"Most of the time, i prefer to work with others on tasks like facilitating a group discussion.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"WorkStyle,Collaboration,likert",68,high,1,Low field discriminativeness: no clear field signal words | Weak construct alignment with category/subcategory/tags axis | Contains hedging boilerplate that can reduce clarity,17,93
