id,category,subcategory,question,answer_type,options,tags
226,Skills,Data,"Working with data feels energizing to me, especially cleaning messy data and fixing inconsistencies. (when things are ambiguous)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
227,Skills,Data,"Working with data feels energizing to me, especially exploring a dataset to discover patterns. (when things are ambiguous) This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
228,Skills,Data,"Working with data feels energizing to me, especially running A/B tests and interpreting results. (when things are ambiguous)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
229,Skills,Data,"Overall, working with data feels energizing to me, especially building predictive models.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
230,Skills,Data,"Working with data feels energizing to me, especially building dashboards and visualizations. This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
231,Skills,Data,"Typically, working with data feels energizing to me, especially building predictive models.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
232,Skills,Data,"Typically, working with data feels energizing to me, especially writing SQL to answer business questions.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
233,Skills,Data,"Working with data feels energizing to me, especially cleaning messy data and fixing inconsistencies. (in a team)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
234,Skills,Data,"Typically, working with data feels energizing to me, especially writing SQL to answer business questions. (when learning)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
235,Skills,Data,"Working with data feels energizing to me, especially running A/B tests and interpreting results. I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
236,Skills,Data,"In general, working with data feels energizing to me, especially writing SQL to answer business questions. I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
237,Skills,Data,"Most of the time, working with data feels energizing to me, especially writing SQL to answer business questions.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
238,Skills,Data,"Overall, working with data feels energizing to me, especially finding outliers and explaining them.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
239,Skills,Data,"Overall, working with data feels energizing to me, especially finding outliers and explaining them. This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
240,Skills,Data,"Overall, working with data feels energizing to me, especially building dashboards and visualizations.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
241,Skills,Data,"Working with data feels energizing to me, especially exploring a dataset to discover patterns. This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
242,Skills,Data,"In general, working with data feels energizing to me, especially debugging why a metric changed suddenly.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
243,Skills,Data,"Working with data feels energizing to me, especially exploring a dataset to discover patterns. (under time pressure)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
244,Skills,Data,"Typically, working with data feels energizing to me, especially debugging why a metric changed suddenly.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
245,Skills,Data,"Overall, working with data feels energizing to me, especially debugging why a metric changed suddenly. (when learning)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
246,Skills,Data,"Most of the time, working with data feels energizing to me, especially designing a data model for analytics.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
247,Skills,Data,"Working with data feels energizing to me, especially debugging why a metric changed suddenly. (when learning) This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
248,Skills,Data,"In general, working with data feels energizing to me, especially exploring a dataset to discover patterns. (at work)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
249,Skills,Data,"In general, working with data feels energizing to me, especially exploring a dataset to discover patterns. This is true for me.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
250,Skills,Data,"When it matters, working with data feels energizing to me, especially exploring a dataset to discover patterns. (when I'm tired)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
251,Skills,Data,"Overall, working with data feels energizing to me, especially running A/B tests and interpreting results.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
252,Skills,Data,"Working with data feels energizing to me, especially debugging why a metric changed suddenly. (when learning)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
253,Skills,Data,"Most of the time, working with data feels energizing to me, especially building predictive models. (under time pressure)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
254,Skills,Data,"In general, working with data feels energizing to me, especially finding outliers and explaining them. (when things are ambiguous)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
255,Skills,Data,"Most of the time, working with data feels energizing to me, especially designing a data model for analytics. This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
256,Skills,Data,"When it matters, working with data feels energizing to me, especially running A/B tests and interpreting results. (when things are ambiguous)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
257,Skills,Data,"Most of the time, working with data feels energizing to me, especially debugging why a metric changed suddenly. (in a team)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
258,Skills,Data,"Overall, working with data feels energizing to me, especially exploring a dataset to discover patterns. I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
259,Skills,Data,"Working with data feels energizing to me, especially designing a data model for analytics. (when I'm tired)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
260,Skills,Data,"In general, working with data feels energizing to me, especially building dashboards and visualizations. I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
261,Skills,Data,"Typically, working with data feels energizing to me, especially building predictive models. (under time pressure)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
262,Skills,Data,"Working with data feels energizing to me, especially writing SQL to answer business questions. (when I'm tired)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
263,Skills,Data,"Working with data feels energizing to me, especially building predictive models. This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
264,Skills,Data,"Overall, working with data feels energizing to me, especially writing SQL to answer business questions. This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
265,Skills,Data,"Working with data feels energizing to me, especially debugging why a metric changed suddenly. (when things are ambiguous)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
266,Skills,Data,"When it matters, working with data feels energizing to me, especially finding outliers and explaining them. (when learning)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
267,Skills,Data,"Overall, working with data feels energizing to me, especially debugging why a metric changed suddenly. I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
268,Skills,Data,"Working with data feels energizing to me, especially writing SQL to answer business questions. (in a team)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
269,Skills,Data,"Working with data feels energizing to me, especially running A/B tests and interpreting results. This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
270,Skills,Data,"When it matters, working with data feels energizing to me, especially cleaning messy data and fixing inconsistencies.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
271,Skills,Data,"Working with data feels energizing to me, especially building predictive models. (under time pressure)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Skills,Data,likert"
272,Personality,Analytical,"I like problems that require careful reasoning, such as reading documentation to figure out an unfamiliar tool. (under time pressure) I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert"
273,Personality,Analytical,"Most of the time, i like problems that require careful reasoning, such as reasoning about edge cases and failure modes. (under time pressure) I can relate to this.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert"
274,Personality,Analytical,"I like problems that require careful reasoning, such as finding the root cause of an outage.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert"
275,Personality,Analytical,"I like problems that require careful reasoning, such as finding the root cause of an outage. (at work) This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert"
276,Personality,Analytical,"Overall, i like problems that require careful reasoning, such as designing a system that scales.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert"
277,Personality,Analytical,"Overall, i like problems that require careful reasoning, such as finding the root cause of an outage. (when learning)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert"
278,Personality,Analytical,"I like problems that require careful reasoning, such as reading documentation to figure out an unfamiliar tool. (under time pressure)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert"
279,Personality,Analytical,"I like problems that require careful reasoning, such as reasoning about edge cases and failure modes.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert"
280,Personality,Analytical,"When it matters, i like problems that require careful reasoning, such as reading documentation to figure out an unfamiliar tool.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert"
281,Personality,Analytical,"I like problems that require careful reasoning, such as optimizing code for performance. (when things are ambiguous) This describes me well.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert"
282,Personality,Analytical,"I like problems that require careful reasoning, such as finding the root cause of an outage. (when learning)",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert"
283,Personality,Analytical,"I like problems that require careful reasoning, such as optimizing code for performance.",Likert5,1=Strongly disagree;2=Disagree;3=Neutral;4=Agree;5=Strongly agree,"Personality,Analytical,likert"
